Word/Phrase,TF-IDF_Average,Intensity_Coefficient
allowed,0.0003649744041008596,-0.01213635382341322
drank,0.00036905117853973585,-0.01213669725420999
place to hang,0.0002816682723422433,-0.012161991049550189
is decent,0.00023920820834393757,-0.012163350291941643
my job,0.0002455649573994122,-0.012181454508531241
skinny vanilla latte,0.00023794547382917553,-0.01221094435343002
out and,0.0012215319558387503,-0.012292661892118356
you come,0.00043347015685367277,-0.012292666633337583
conveniently located,0.0006920690128638778,-0.012311763355148898
18,0.0004144374333033133,-0.012321456846202197
nice outdoor seating,0.0002706296751711295,-0.012326883966274679
other and,0.0002629066164067609,-0.012330513092379215
when there is,0.00028498403927715727,-0.012372510053151152
midnight,0.00018948779759021483,-0.012382557821304084
throughout,0.0005695609898182673,-0.012439511513570175
as good,0.0006320659097474819,-0.012459404827635323
prep,0.00021586850974656232,-0.012462782301411839
but after,0.00025709068386608173,-0.012534204896062422
they opened,0.000222093371632355,-0.012556383254857775
seemed like,0.0004511171471530685,-0.012563459773092991
gloves,0.00024795474333171085,-0.012596644985392456
get to the,0.0007504734751286702,-0.012622137361719148
more minutes,0.00017651519879819983,-0.012663453474931708
starbucks with,0.001248502647668918,-0.012714541768048333
for both,0.00020807562479772035,-0.012717267855833003
go above and,0.00021388920623441595,-0.012717695098167827
go above,0.00021388920623441595,-0.012717695098167827
20 minutes for,0.0005298028531065671,-0.012723453465281276
starbucks it,0.0014237657260047136,-0.012772687249229347
address,0.0002669945653799691,-0.012792176744627853
schedule,0.0002598962712209488,-0.012792632549669574
and very,0.0015177622004141772,-0.012850115527205334
an order,0.0010033735779416614,-0.012853378884558501
service was friendly,0.0002632315426909806,-0.012946933429764908
are going to,0.0002877227744355114,-0.013015513029311405
seem to,0.0022126600835641248,-0.013064802223825422
to the manager,0.0002601789943848156,-0.013068577637517977
is located inside,0.00021979858255923002,-0.01307560749324929
had at,0.00036370042915924894,-0.013082965272497218
we got our,0.00017479578147281077,-0.013108116355303843
it because,0.0006135206487476956,-0.01316933279994055
and received,0.0002652287983100228,-0.013196163294717867
today when,0.00021418942152866112,-0.013209393655253815
it also,0.000639503637905639,-0.01321275325083569
stands,0.0002914458725567225,-0.013239982965570043
waiting in,0.0008169977902211036,-0.013255736324396654
this girl,0.0001851323366212319,-0.01328531190334749
the cashiers,0.00021571688046742902,-0.01329264829249584
iced latte,0.0003533764171104863,-0.013299199294442142
realized that,0.0002067186171120254,-0.013307822384723594
order so,0.00027237640630958093,-0.013336993330501661
should ve,0.00020382161403163055,-0.013391252909126511
location the staff,0.0004334951616150781,-0.013410725799557778
to access,0.00021585838716661426,-0.01342335452309794
coffee is good,0.00033580493514622607,-0.013478091777000179
there is also,0.00023450297610947988,-0.013514396988647485
bakery,0.00047833861736618945,-0.013519314557969325
for me this,0.00019599320082142166,-0.013538570452121432
ok so,0.000208168376471734,-0.013553347536229443
store manager,0.0004185221255322522,-0.013703848267819915
my way,0.002239399349111041,-0.013775556224397882
par with,0.0002568185322208406,-0.013792367642123292
happened to,0.0004519976374712394,-0.013869370898164035
starbucks location the,0.00026476594549339357,-0.013887402015731132
outdoor seating,0.00189264428513041,-0.013894368799541677
to the area,0.00019625900225893328,-0.01392643374126392
say anything,0.0002775236796053173,-0.01393792559399324
me new,0.0003728496587388141,-0.013970909070007023
favorite starbucks the,0.00033535388825329615,-0.013982243307126793
order on the,0.00025382741149530927,-0.013994333819011537
day with,0.00026120324371640795,-0.014019593341511878
needed to,0.0007369253457400503,-0.014110560852162963
sit down,0.00048372763743636355,-0.01415724145839655
for few,0.0004520302859104111,-0.014168727971514972
once and,0.00028791609103205737,-0.014190722384610804
toward,0.0002204233803047268,-0.014275081040890161
bottom line,0.00019514580081654624,-0.014288650728993324
told her that,0.00015771383783515398,-0.014302946685977275
didn order,0.00018694776365418524,-0.014309617253736126
the following,0.00017806090027517243,-0.014323164859117029
you may,0.00050134681017822,-0.014344227966627378
always have,0.0012868406318436712,-0.01441155693134342
and the one,0.00018794278888682224,-0.014417198788923783
to many starbucks,0.0002125876442412731,-0.014418907432891048
drinks are made,0.0004299934325516805,-0.014424836631035958
name right,0.0002098928282591331,-0.014459042610802091
are just,0.0007366037020339294,-0.014468927994861045
which is nice,0.0003285199044724642,-0.014472946703196082
is very convenient,0.0002596900018966236,-0.014492134810161223
given them,0.00019878567449545633,-0.014500678405697708
gotten the,0.0001860570592689171,-0.014509418528433541
the employees were,0.0005489734517560661,-0.01460291128664218
there for,0.0008742218291043954,-0.014603017039172451
the few times,0.00021300413175598506,-0.014635656091512501
it had been,0.00019971618049710862,-0.014656407582411922
square,0.0004007636612501698,-0.014690500913122042
proximity,0.00036215856837702883,-0.014728676220241207
waited 10,0.0003178663238187501,-0.014772898143307603
insisted,0.00020435241982351773,-0.014800930798990287
unbelievable,0.0002307746658304073,-0.014847289269564955
was and,0.0003245409284621172,-0.014878381231960041
was not the,0.0001899358500395342,-0.014970949965228348
an off,0.00028710571588060426,-0.01499621529441521
drink orders,0.0004981088108968752,-0.015001892287144852
and see,0.0002746775405190455,-0.015015453752046732
minus,0.00022790206662408463,-0.015032098786597965
study spot,0.00021424158978446375,-0.01504062465683763
egg bites,0.00036592741042681807,-0.015068719928694818
to watch,0.00021530912751277444,-0.01507584071709627
is quite,0.0005401475970530714,-0.01518302584753746
study or,0.00020065060662340252,-0.01523736310754692
just get,0.0002841216501721276,-0.01524370709563229
something,0.003996330616761756,-0.01525403917971204
time is,0.00042736208107074715,-0.015273785826003234
rest of the,0.0005547295531450675,-0.015275803431201634
to ask,0.0014015932200619897,-0.015299826958272013
sandwiches,0.0016958352855428738,-0.015322911270581876
in stock,0.0003489631580987899,-0.015328209616859427
the little,0.0004241306213388055,-0.015329247465516997
store has,0.0003511080575059225,-0.015344676891902434
do yourself,0.00029512140813362967,-0.0153488938105003
mood,0.0006998903083426091,-0.015406419802945305
rolling,0.0002732509958887116,-0.015456237988036067
cold brew with,0.00031180122678323624,-0.015470173303006181
order the same,0.0003931038509710505,-0.015512459444139695
what he,0.0001738392038272493,-0.015550730021759218
was standing,0.0002738163874930416,-0.015570464907981111
mins to,0.00039599780247579885,-0.015648822901259882
and they make,0.00030104777310006474,-0.015682541331343846
baristas were,0.0007970093451951544,-0.01571449429358978
still not,0.0003251323264104436,-0.015741434045038697
my usual,0.0008724324602168212,-0.015815102827035934
the worst service,0.0003080383064091806,-0.015857217699273497
drinks are,0.002746186496482631,-0.01589160723428552
he had,0.0003227184377707497,-0.01590107919355368
of the people,0.0002497004525734372,-0.01593216539409141
the only reason,0.0007240319218872483,-0.015944725154574832
carmel,0.000974500013188078,-0.015947520594301906
messing,0.00028619476718863633,-0.01599274708147608
of coffee,0.002634008064336069,-0.016013995474925206
came out,0.0009309264840539165,-0.016120988143841976
floor,0.0014910306066450068,-0.01612979338091729
four stars,0.00023797078993615132,-0.016206133643567575
when am,0.0004037952707366599,-0.01622876595042663
to find,0.0019348733907541484,-0.01634302253408291
here but,0.000780430113621795,-0.01639125346740652
hi,0.00041868116934529377,-0.016396642269875878
gym,0.00022841111649224037,-0.016420875454492636
asked,0.005398014634610427,-0.016430057223039314
would have,0.0015508070370088523,-0.016454897982061695
once in while,0.0002595372581535899,-0.016460550442334795
this starbucks in,0.0004159833834568488,-0.016465444660860848
my drink the,0.00037354152908759683,-0.016483727609620413
new employees,0.00022626949736728177,-0.0164941954083098
recipe,0.00028634163867982237,-0.016539681316425206
is perfect,0.0005655031812910475,-0.01656680649906143
to be my,0.00036973273706352214,-0.016656356258596464
individual,0.0002054155703326262,-0.016700830906222056
not be back,0.00022383723035960214,-0.01670522243732952
for your drink,0.0003502615132955345,-0.01672634516300973
and tell,0.00015781815212918644,-0.016782416446212242
and find,0.0002799057619925034,-0.01678882924090724
at best,0.00018795110141929655,-0.016793495994282395
dollar,0.0004069126428594331,-0.01683694308475547
renovation,0.0003078891080262853,-0.016853482012376065
of sugar,0.00030745209630909573,-0.01688669289191106
first thing,0.00028790003425416093,-0.016895585104841456
had more,0.00031005731148765525,-0.016909728226953243
try the,0.0004712086722606194,-0.0169192940601784
last visit,0.0003278193425520465,-0.01694734890894219
just had,0.00040692856501556356,-0.01695217615449959
former,0.00042707358123824583,-0.01697090670972158
though and,0.00023072152843763366,-0.016996982123921534
she has,0.0003026306999071266,-0.01700336069572952
got was,0.00022531363855712202,-0.017078828994072672
slow service,0.0012711793085262225,-0.017080493339396843
orders were,0.0002193072477065337,-0.017150306535103767
not enough,0.0006077665947552616,-0.017154570641952166
and they were,0.0007734680651042002,-0.017206719180134302
waited and waited,0.00019303623297835606,-0.01724696764381494
over and over,0.00014026784689564066,-0.01726030908537503
place is the,0.00021357092601057947,-0.017292344374037035
to make it,0.000901718064711892,-0.017321855997208063
get an iced,0.00025481033664563445,-0.017374542765709333
in row,0.0005173441897669426,-0.01741464389191328
while waiting,0.0005148794300315814,-0.017464928203246678
be returning to,0.0003518478487388635,-0.01748866176264205
out front,0.0002195339028465497,-0.017545138300217287
right in front,0.00027168553871252546,-0.017551745733839226
time of day,0.0004753599741397068,-0.017580979853375218
to try,0.001015269899925279,-0.01758948235623745
asked what,0.0003740254692096439,-0.01764064647013328
ladies,0.0008237169828271323,-0.017671725293678796
my only complaint,0.0002585481133058483,-0.01768755547532139
times of the,0.00020985367193160706,-0.017702211699179005
lot is,0.001131958938505119,-0.017719225721262808
love love love,0.00021527871918524137,-0.01772074274411705
realize,0.0007776448230613428,-0.01777417268241829
one who,0.0002668743091649679,-0.0177918435958175
nothing to,0.000408135681339642,-0.01780285153472621
love coming,0.00038450296166714045,-0.017813595050204876
to the bathroom,0.00024047538389077456,-0.01786966698222066
and since,0.00023056544340514744,-0.017928665930657575
should have,0.0009106286775686606,-0.01793651177632342
my hand,0.00036458744989200113,-0.01793689407883164
now they,0.0003908296195478186,-0.018086844155515463
flat white,0.0004429675944110892,-0.018099598715543647
half of the,0.0002688162122915934,-0.018119813630169353
can make,0.0006328290969195755,-0.018132782840526027
the ingredients,0.00023480475467715713,-0.01816599896951963
hire,0.0007591835140770227,-0.018175438475820916
the barista if,0.0001771923957617856,-0.018187701123946576
is close,0.00048300575003808926,-0.01820966262187174
locations ve,0.0002887635963168487,-0.018247635170144733
seating as,0.00028641493348381203,-0.018254851135235083
do great job,0.0003293774113502045,-0.018271179493700537
was friendly and,0.0006779127300265731,-0.018277983845241923
to learn,0.0003107447417420572,-0.018283488562672243
life,0.001591887782855652,-0.018285277871271363
and always,0.0018674985088018097,-0.018316321684596664
tomorrow,0.00033949501591667546,-0.01836129036751031
lets,0.00020653987583011272,-0.018365742274278073
evening,0.0008151432033071557,-0.018513673487590237
table and,0.0003801208669569665,-0.01861716493583591
the type,0.00019162499709669868,-0.018642831359271937
and of course,0.00044544516932629814,-0.018671456714907175
bite,0.0004137414699713703,-0.018713416981754067
been,0.010520740768997248,-0.018742338235613425
be waiting,0.00024898991181788804,-0.01874514878909061
it all,0.0007461459126378622,-0.018763611641783324
great location,0.0018693584935575672,-0.018765320966714107
and use,0.0001938010797751651,-0.0187957021268071
coffee as,0.00042988845372604926,-0.01883854027272989
to relax,0.0003825724891295601,-0.018880200151493408
of course the,0.00030056726938662326,-0.018886848018082037
course the,0.00030056726938662326,-0.018886848018082037
the store itself,0.0002264477267125512,-0.018894602506579716
to feel,0.0002151859217351656,-0.018954641392463466
been great,0.000211619030290548,-0.019016220203427994
location and,0.002216107260061638,-0.019016563713035513
and cream,0.00022003127443098077,-0.019030056960839356
my boyfriend,0.000405885395842461,-0.019030628536314865
to repeat,0.00036060039915562233,-0.019111722039121367
an extra,0.0008886041329643541,-0.01913795562704551
worst starbucks ever,0.0006497075210983301,-0.019162096247991513
ve tried,0.00024117609132485136,-0.019166588623261645
and did,0.0005534025159336065,-0.019177734866072608
one but,0.00028932030671494346,-0.0192165969856245
end of,0.000653097687081256,-0.019349448833174947
asked if they,0.00030521832707718316,-0.019357248682575184
will probably,0.0001836261728062709,-0.019374759120877074
hard time,0.00018565780232417223,-0.01939836662640262
my drink in,0.00019336077344890353,-0.01943701589148924
am very,0.00027161015262779797,-0.019439100591780518
lot of the,0.00020261060291181069,-0.019453438419188864
and left,0.0004750335311564137,-0.01949711461954342
the correct,0.0003947498414070582,-0.019599998572149953
point to,0.00017133036178815954,-0.019616640521326802
what time,0.0004826078753383863,-0.019735424687249696
service,0.015880154837764185,-0.019755870331534982
impressed with,0.0004807959896579197,-0.019760560162174944
the old,0.0006267472527141945,-0.019782444241279267
off my,0.0002495664899600789,-0.0197900507675474
outlets and,0.00022993930928088256,-0.019793745598029638
giant,0.0002709025053269852,-0.019814616048338226
got their drinks,0.000176249228017157,-0.01983855419780151
becoming,0.0002469006914165509,-0.019852219673369434
the product,0.0005004015587128161,-0.019855281740016856
for breakfast,0.0003738055251559542,-0.019862902545845586
30 minutes for,0.0002678582415358826,-0.019889887118807098
out on,0.0004970683961121209,-0.01990308785915574
all the way,0.0005722100734300541,-0.019904534155250238
focused,0.00025111406595500245,-0.019959560870164105
play,0.0004977596720684259,-0.01999837506642802
the other one,0.0002404313991187922,-0.020006783172916213
especially in,0.000323542304081218,-0.02016894804344389
during the day,0.00021258872835363009,-0.0202027450939942
it does,0.0005697976456064477,-0.0202521009351421
starbucks from,0.00035383061116621434,-0.020254831679724288
before it,0.00020469189285403608,-0.020259279081113708
they have always,0.00020667537707503954,-0.0202923738540085
that,0.019130878118249584,-0.02032515320130785
barrista,0.0002711224350048804,-0.0203381586669368
anywhere,0.0008929541962454931,-0.020339049935638905
patiently,0.00019809554703372162,-0.020361127410178387
it like,0.0006074257417869783,-0.020407709813634295
my sister,0.00021708362148721588,-0.020452977425182838
the way they,0.00022413930462753448,-0.020458530205891445
ordered ahead,0.00019429842587006098,-0.020462147419647195
donut,0.00021328448556306857,-0.020466240826295827
year and,0.00020294193486737193,-0.02046661246902975
stop here,0.0007052103877522808,-0.020479835050326117
if it wasn,0.00018287304585075435,-0.02054898295539016
placed mobile order,0.00022179739733693522,-0.020617467309719133
of two,0.00019345324095775657,-0.0206387281782947
and well,0.0006791408530919485,-0.02065210303031908
need some,0.00024729229027567646,-0.020701238320429097
take your order,0.00018661672746552731,-0.020712361511174438
the need,0.00027986049073162726,-0.020820266622622794
bagels,0.0002346139653694204,-0.020837899082088444
make drink,0.00019595239678887088,-0.020876803606615226
since there,0.00027767865382794134,-0.020995495889378588
strawberry,0.0008877021354491766,-0.02102730179167608
with our,0.0002004007531607725,-0.021090490462383496
macchiato and,0.0003656773075980022,-0.021115699928839965
store and,0.001088460974483673,-0.021127667839511376
of,0.025498406191387445,-0.021149991095176946
there are few,0.0002883950636753719,-0.021166374742001805
been there,0.0006133992874948552,-0.021192371275321267
remake my drink,0.00017754198310174492,-0.02125583943669451
the man,0.00039486498087425777,-0.02127751817872442
be told,0.00022190132155662485,-0.021305370275383304
little bit of,0.00023517020222694449,-0.021319577600912288
experience at this,0.0003778549090702684,-0.021344625928926435
me know,0.00025638260642416917,-0.021369849948137388
was super nice,0.00027020114807533826,-0.021380592046742957
the store was,0.00039984972543765144,-0.021389860756369904
in the morning,0.00196348217538285,-0.021390313130548615
my order for,0.00018904248589817065,-0.02148569477824396
was to,0.00024104940598412985,-0.021497502272087313
in starbucks,0.0004743982777123303,-0.02154128297206197
ordered two,0.00030258967941546906,-0.021552669786154284
times to,0.00022424656339823423,-0.021557970613530715
tried,0.0023172953713134457,-0.02157272792662468
minutes of,0.000210865594072225,-0.02159086141244717
or on,0.00022536399018795728,-0.021612543680474543
but overall,0.00029384063131752524,-0.02163917766406387
the country,0.00048467101059115203,-0.021658843044695862
as an,0.0003332226190948379,-0.021713479480752196
and was,0.0027722570677743224,-0.02172681432659697
probably the,0.0006813920334765902,-0.021768118371499258
familiar with,0.00019151448772194036,-0.0218465250832275
make an,0.00038835891075654423,-0.021863853062965937
to handle,0.00037664301212051224,-0.021875313558681886
to run,0.0003628399867292249,-0.021889615191542484
get one,0.0003188974440406227,-0.02193711117676909
work in the,0.00038417718854209543,-0.021937808384002916
re getting,0.0001883594418931663,-0.022002773729782283
window and,0.0006344499286335982,-0.02200783130373209
wait time is,0.00022179677465926928,-0.022055439373315354
in great,0.0004993636547601589,-0.0221023199022495
their,0.010401087271842337,-0.022151071907966443
remake it,0.0005760344350218534,-0.022176923276146468
only person in,0.00021170930692530708,-0.022237996372638114
this location are,0.00044211445218217643,-0.02225096446944614
happened,0.0013836752750042253,-0.022320803721145012
got my drink,0.0006063911975781411,-0.02242522262103215
nice and clean,0.00026975367415638097,-0.022441056188312367
two days,0.00019905247385373166,-0.022487023700996644
place to get,0.0006530888610041735,-0.02248710595208396
busy in the,0.0003238204197092073,-0.02250887718634603
and pastries,0.0002515133635792263,-0.022512007033872048
one inside,0.0002537275160670505,-0.022558223145629882
pound,0.0002675081191942461,-0.022615063316277526
the fireplace,0.00021682601173371652,-0.022652911212365484
that always,0.00025730912276561663,-0.02267825084428326
everyday and,0.00019954944991295244,-0.02268560718702248
starbs,0.00025487851156021015,-0.022733163272796186
providing,0.0002040792071077817,-0.022746698199878086
spots,0.0009028232521460492,-0.022775907676026753
parking lot can,0.00022304517105116496,-0.022805274274719806
management and,0.00021546195983698443,-0.022873713137122772
make you feel,0.0002499577161674345,-0.022880573480683696
make coffee,0.0003310795026495543,-0.02288899950153333
iced,0.005015059547628398,-0.022889908854612034
is always clean,0.000522152432762536,-0.02296667203464907
found the,0.0003269802659610932,-0.02297870225181327
just how,0.00030818640403518455,-0.02297934682605954
starbucks stores,0.00025376005195045296,-0.022980906405486667
shop,0.0029224703732148934,-0.02299559218996809
being in,0.0002623124473210447,-0.023028291343739397
it then,0.00024875118970731183,-0.02304623935633299
one,0.014215702653326992,-0.023074216974961113
croissant,0.0006470032608554547,-0.023103728924270935
by this starbucks,0.0002492517644847197,-0.02313105617464447
never been,0.0010437982580493556,-0.02313660760192296
they ll,0.0004545339944149705,-0.023145971428128898
familiar,0.0004133485393526591,-0.02315182763257486
store is,0.0019895960918899294,-0.023170315202333397
there was no,0.0009819021669245386,-0.023271051290956395
the food and,0.00020830728376390983,-0.023307685591057326
the espresso,0.0004241755210989434,-0.02331031859439317
then went,0.00018638954049597723,-0.023317289604680776
staff member,0.00029133526982321384,-0.023379040550809374
to bring,0.0003416757600626043,-0.023472265074048513
requests,0.00031749916491252136,-0.023480190945422905
the tall,0.00018775781567311004,-0.0234968604816793
wrapped around,0.00027794301393426526,-0.023508296078739815
are some,0.00030416356362143987,-0.023521984562903997
enough to,0.0007558526004026314,-0.023539396202572116
queue,0.00024321914052029275,-0.02354048653327537
loaded,0.00021409707332061182,-0.023551522364641128
each time,0.0008584961084805335,-0.02358354666355604
just got,0.000271786832227112,-0.023597453084391838
the store is,0.0011075933387901455,-0.023598805013045843
told me to,0.00027995940563477987,-0.02366268316986612
for small,0.0002048470408102641,-0.023719957682218136
who took,0.0005276324329362284,-0.023733088502496513
for little,0.00024476905515301674,-0.023783125411680248
explain,0.0004727906266086162,-0.023793220151852045
hanging out,0.0005435602876034315,-0.023882941432413016
today ordered,0.00030239337075734933,-0.02398670896228851
outdoor patio,0.00041596617877152344,-0.02400587869134289
around the,0.0017771525663227193,-0.024028244274314752
but the drive,0.0002744231655656778,-0.024057023477869706
time,0.013014378841828893,-0.024064433334190456
bad thing,0.0002885468627261214,-0.02407993078582465
need to be,0.00043028147626884497,-0.024178516088225837
friendly and always,0.0003159265683239898,-0.0242003966885362
seemed to be,0.0003671705164110611,-0.02420979029333021
order was,0.0019088506383838325,-0.024228218734412478
approached,0.00024007797018562295,-0.02425165426274615
than it,0.0003248294968878478,-0.024376438607215414
even have,0.00039623114143004864,-0.024395417712080238
what starbucks,0.00023592396313504055,-0.024401843442788503
have one,0.00043772629082606916,-0.024404583671175126
know what,0.0019409708481324707,-0.02441937377859691
enjoy the,0.000650060116210842,-0.024424355551690174
making the drinks,0.0004210194288595388,-0.02443373143624423
of me and,0.00035073444743010176,-0.024497451987941742
to complain,0.0003385231642329645,-0.024514977686868732
the mobile app,0.0004563324893295598,-0.024544216371026113
incredibly,0.0011975900331672147,-0.02455335562504
love love,0.00038025907594896346,-0.024601720095167954
in line to,0.0002572841579677388,-0.02460890509596948
it was my,0.0004428066806914224,-0.024650241686411254
was busy,0.00037849156421329,-0.024676733929990438
with almond milk,0.00027781975737815184,-0.024679111923604783
this location does,0.00023420516881684733,-0.024680484361484716
more seating,0.00025905266438752954,-0.024738494667318728
you if,0.0002280642119202987,-0.02475665701873141
stools,0.00019751243189633196,-0.024766543184505514
baristas who,0.0002445686453458574,-0.024817707815073968
great coffee,0.0010438304183967863,-0.02482989580138042
or what,0.00026795614514467896,-0.02484417041362538
no matter what,0.00041346250094959357,-0.024854114918000783
has drive through,0.00028227833560568393,-0.024879053469775862
the young,0.0006556133515848711,-0.024906610760381667
headed,0.0003440009669387545,-0.024922292609616904
the bacon,0.0003251403989306075,-0.025061785202227085
that there was,0.0002764318270440665,-0.02506827281351757
me when,0.0006835029476628363,-0.02510986917630987
and spacious,0.00021964143964502153,-0.025135314020139233
crew is,0.0002507329063214377,-0.025151894731395133
baristas are,0.0027411911192984613,-0.025182023701372288
and sit,0.00020341200677177017,-0.025184290614884166
great it,0.00022549390423183942,-0.025257758687411012
was over,0.00018893565639955704,-0.02530447635750661
with my coffee,0.00023367796046540215,-0.025321731763778537
from them,0.00023969624794008344,-0.025342944307379305
facing,0.00020059910472863262,-0.025383807413815043
it will be,0.00045439747626073473,-0.02541762568756933
brew with,0.00033117816932129473,-0.025420959443894827
with each,0.0004104846240722331,-0.025424709078626068
seating and,0.001192555679944889,-0.02542585770314337
the entire,0.0009021786777886181,-0.025581266468114497
10 times,0.00022075718901191617,-0.02565576273754697
was already,0.00031793615074588995,-0.025705568860869936
starbucks employee,0.0003571583861681302,-0.025732238952419908
but don,0.0005790930148079331,-0.02574855646075494
throughout the,0.0004327368681145412,-0.025749499788414384
to walk,0.0007384091534273209,-0.0257755936689587
around here,0.00020223227564699717,-0.02578452568113679
time at,0.0005392252381474471,-0.02581855076073722
the closest to,0.00023594976306587866,-0.025853054984438986
joke,0.0004142453861844501,-0.02588386957712254
vibe,0.0008504072909897634,-0.025908460786386416
fan but,0.0002063430245335794,-0.02593260708696587
half and half,0.0004409383175679417,-0.026007224259084492
after waiting,0.0005203899943169483,-0.02602892446122311
dragon fruit,0.00017793822239869185,-0.02606322498970606
places to,0.0007467812281499545,-0.02606830173487243
with just,0.0002134144244763549,-0.026145309357586854
placed,0.0013000337967531497,-0.026166452767428943
me she,0.0002861914814868442,-0.026197045424859258
like they were,0.000206446967852332,-0.026225624327465367
peppermint mocha,0.0004963557046947783,-0.02623176727795569
me it,0.0006336507698483687,-0.026267266478675517
that he,0.0003631147343709504,-0.02627799723445313
where was,0.00019396201050525072,-0.02631276503177959
well as the,0.00022095681096193957,-0.026348337782363875
sandwiches and,0.00032459246844650843,-0.026368839511098318
told them,0.00042170240798371363,-0.02650926569690337
to take,0.0016952424540181321,-0.026521781362059224
definitely the,0.00022366209535911705,-0.026532234556066167
this store,0.00259018948205494,-0.02653539965947299
the back of,0.00028570692078854035,-0.02657671643103741
out on the,0.0002502480331672695,-0.02662930173453567
this location they,0.00044627745548777973,-0.026641468027144403
same thing,0.00066671124410045,-0.0266628427190511
and lots of,0.00032412259990602886,-0.026673596996955668
and lots,0.00032412259990602886,-0.026673596996955668
decided to go,0.0003015907832466958,-0.026698177524379887
gets the,0.0002868127292980114,-0.026703704476402117
other coffee,0.00038208042037269133,-0.02670393939692618
corner of,0.00044677516794102665,-0.026737479612228273
so it is,0.00022141057401431645,-0.026800181233171787
of day,0.0005935846657843092,-0.02680323927162498
decide,0.00047878758170620637,-0.026826975757480182
be really,0.00020606688191183306,-0.026833922991058204
banana,0.0004656454673333997,-0.02683631100353103
ve never had,0.0009456505456628042,-0.026838106057146455
but maybe,0.00021907761860031187,-0.026841195548688943
don feel,0.0002549567346255822,-0.026917987578875327
starbucks is one,0.0002955633434660998,-0.02692212842064804
relatively,0.0005669058227756961,-0.026942368402108393
favor and,0.000288593533874368,-0.02694297670013933
morning at,0.00022889960701178938,-0.02698408078831284
latte and it,0.00022764552246083683,-0.027018120565443633
if there is,0.00039392650104451676,-0.02709609259007963
locations in,0.0004838079262385277,-0.027098204402916173
blame,0.00038651508368024614,-0.02712608230272425
find seat,0.00030887217971228256,-0.027136120527028885
for place to,0.00023612623810400436,-0.027147960081739572
or maybe,0.0002599369665917042,-0.0272168330610451
one girl,0.00022750739590167185,-0.027285618940414622
going to,0.003418668008579513,-0.027377423484685037
the floor,0.0009251452209693679,-0.027392734180009436
who don,0.00018779146736134055,-0.027468305907647605
through for,0.0002422730606483353,-0.027528202175279085
at the end,0.00037631933064705586,-0.02754743745291558
my husband and,0.00030014089134561343,-0.02755428286199347
visited this location,0.00028058250508080685,-0.027568072925059188
shopping center,0.0006526978403579494,-0.027598791978745627
about my,0.0006695646318998994,-0.027621693185161045
but starbucks,0.00026907126706558917,-0.027642154696853848
of its,0.00027044915227753815,-0.0277284588273789
into this,0.0006296956308026678,-0.027756651464633155
have very,0.00034738164619856765,-0.02777420780442258
another coffee,0.0002227591100334799,-0.0278111854185386
are super friendly,0.0004490581901054739,-0.027862278223238272
there but,0.00063689334380214,-0.02787646738410037
there to,0.0005029206155857704,-0.027896488100046225
inside the store,0.0002990103951864261,-0.027972598678063777
of getting,0.00020404887237293438,-0.027990636221199128
week the,0.0001924411021989048,-0.028042774000804252
roast,0.0010437878139806837,-0.02806014551002504
sit in the,0.00022452009807218793,-0.02808894812526724
starbucks this location,0.00026843649856178733,-0.028104788940729215
anywhere else,0.00032395754479764557,-0.02812832796213287
to the register,0.0003407284897941322,-0.028244147897840317
gripe,0.0002329373151350007,-0.028247528132270577
thru line is,0.0002925820306775973,-0.028276163987170096
staff the,0.00043267488383669765,-0.028335154296931196
wasn the,0.0001973864264311127,-0.028342703672236284
the line moving,0.000303613941933016,-0.028362735931956765
the south,0.00024175243273118303,-0.028376718479333693
to enjoy,0.0007653497073384886,-0.028400007547132386
waited in the,0.0002995635691509763,-0.028448867308779616
sat down,0.00026439349955654183,-0.02849490991171778
to show,0.0002815280642568747,-0.028577242970192235
server,0.00040152830237330956,-0.028698117751534784
morning it,0.00023499989771543436,-0.028703700267277414
pretty quickly,0.00029017534926765564,-0.028708294317839278
coffee always,0.000256260889013233,-0.028728762719640307
of vanilla,0.00025749118881093097,-0.028746460805270116
you just,0.0006024549538811054,-0.028796356494218987
that location,0.00024266458208130638,-0.028833456545123242
iced tea and,0.0001991709504043151,-0.028842185118513275
the manager was,0.00022961979308660593,-0.028849267583538042
to come here,0.000517344564985143,-0.028863890807910485
workers were,0.00027203630244266273,-0.02888806281513776
mobile order,0.0023403107302321633,-0.0289116904905084
she had,0.0006280171426866129,-0.028934085757786766
noise,0.0004779184128851942,-0.029006995737532685
starbucks ever,0.0015287173285500734,-0.029009442210833198
just want to,0.00020626902684294472,-0.029037233056236622
get busy,0.0003133362080036199,-0.02910664308553508
having,0.0024721096548026337,-0.029145841349428835
taken,0.0012539305258419604,-0.029174336511423656
the convenience of,0.0002318433025750885,-0.02919219407145599
close by,0.00041844936088118707,-0.02925293271133359
bad the,0.0002347880089773493,-0.029287572406504526
there were,0.0021214680166671326,-0.029309471803322735
was about,0.00042380473559544204,-0.029394256004157935
people the,0.00029689231518714693,-0.02942422887139083
starbucks drinks,0.0002700144436284026,-0.029547684252931194
adequate,0.00030014232727020864,-0.029593643036805978
to frequent,0.00019331947277702219,-0.029625010249904972
love to,0.0005086414605652647,-0.02963695082427378
ll take,0.00020239340096270085,-0.02964172350371367
clean it,0.00023796411728564332,-0.029657599783237676
advantage of,0.0002143633790205433,-0.029672815099241252
