Word/Phrase,TF-IDF_Average,Primary_Sentiment,Sentiment_Coefficient,negative_coef,neutral/mixed_coef,positive_coef
terrific,0.00029153841735202424,positive,0.2091195977997536,-0.15400689954081223,-0.05511269825894069,0.2091195977997536
went morning,0.0002915169865789585,positive,-0.12271755687100126,0.008069353235207384,0.11464820363579338,-0.12271755687100126
til,0.00029142463237634566,negative,0.2738640571881431,0.2738640571881431,-0.2574830652807405,-0.016380991907403473
meet friends,0.00029136453178043323,neutral/mixed,-0.17963722960099154,0.0942816793709561,-0.17963722960099154,0.08535555023003613
received drink,0.0002913062046989821,negative,-0.12438469719396454,-0.12438469719396454,0.1228123057113824,0.0015723914825815787
laid,0.0002912376487173393,neutral/mixed,-0.2419269424055116,0.009884927054728173,-0.2419269424055116,0.23204201535078411
obnoxious,0.00029122182891265643,positive,-0.2724725376836638,0.1192270863046307,0.1532454513790318,-0.2724725376836638
happy starbucks,0.00029107130455959283,positive,0.4515753043502476,-0.13775741228573088,-0.31381789206451915,0.4515753043502476
surface,0.00029104230115964685,positive,-0.3203295970873402,0.22975685295383153,0.0905727441335086,-0.3203295970873402
cheery,0.0002908887792058151,positive,0.33056862519477676,-0.08034008285482196,-0.2502285423399539,0.33056862519477676
improvements,0.00029087560493970224,positive,0.11880607521067729,-0.08451439957204686,-0.034291675638630406,0.11880607521067729
service like,0.00029078024424237484,neutral/mixed,0.2674728381316632,-0.09698923456435937,0.2674728381316632,-0.17048360356730421
service awful,0.00029077202925367914,negative,0.48984068278519716,0.48984068278519716,-0.36235290828113587,-0.12748777450406001
starbucks gift,0.00029076906880022747,neutral/mixed,-0.15085628089054343,0.018970896131661287,-0.15085628089054343,0.1318853847588813
poorly run,0.00029075883774182617,negative,0.6481113432155685,0.6481113432155685,-0.34530822293361907,-0.3028031202819498
getting drinks,0.0002907138607787576,neutral/mixed,-0.1420973297778987,0.1398603643453937,-0.1420973297778987,0.0022369654325042868
place good,0.0002906328296936283,positive,0.30599603574132195,-0.13240793562412959,-0.17358810011719242,0.30599603574132195
order thing,0.0002905798230296268,negative,-0.24026952314239425,-0.24026952314239425,0.19372774752454078,0.04654177561785302
roasted,0.0002905225634986057,negative,-0.2771803364812082,-0.2771803364812082,0.22103752578253394,0.05614281069867411
dumped,0.00029045035641751723,positive,-0.08106119724498204,0.0007774922999674899,0.0802837049450144,-0.08106119724498204
